"","site","plot","subplot","diversity","id","species","genus","family","growth_form","seed_source_short","percent_change_height","percent_change_number_leaves","percent_change_number_herb_damaged","percent_change_number_fungal_damaged","percent_change_number_necrotic_damaged","percent_change_percent_herb","percent_change_percent_necrose","percent_change_percent_fungal","tot_veg","herb_max","grass","fern","herbaceous","woody","rock","deadwood","leaflitter","moss","saplings","seedlings","delta_height","delta_number_leaves","delta_number_herb_damaged","delta_number_fungal_damaged","delta_number_necrotic_damaged","delta_percent_herb","delta_percent_necrose","delta_percent_fungal"
"94","a","af21","af21-iii",1,"131","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",-100,-100,NA,NA,NA,NA,NA,NA,0.25,126,0.05,0.1,0.05,0.001,0,0,0.1,0,3,9,-38,-28,0,0,0,0,0,0
"95","a","af21","af21-iii",1,"470","dalbergia hupeana","dalbergia","fabaceae","tree","EI",-7.27272727272727,10,NA,NA,NA,NA,NA,NA,0.25,126,0.05,0.1,0.05,0.001,0,0,0.1,0,3,9,-4,1,7,1,0,0.636363636363636,0,0.0909090909090909
"96","a","af21","af21-iii",1,"695","eurya muricata","eurya","pentaphylacaceae","shrub/tree","II",27.027027027027,71.4285714285714,NA,-60,NA,NA,NA,-76.6666666666667,0.25,126,0.05,0.1,0.05,0.001,0,0,0.1,0,3,9,10,10,5,-3,0,0.208333333333333,0,-0.273809523809524
"97","a","af21","af21-iii",1,"748","calicarpa dichotoma","calicarpa","lamiaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.25,126,0.05,0.1,0.05,0.001,0,0,0.1,0,3,9,NA,NA,NA,NA,NA,NA,NA,NA
"98","a","af21","af21-iv",1,"592","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",4.61538461538462,309.090909090909,500,-100,NA,46.6666666666666,NA,-100,0.6,75,0.1,0.5,0.01,0.01,0,0.01,0.25,0,2,1,3,136,15,-7,0,0.0318181818181818,0,-0.159090909090909
"99","a","af21","af21-iv",1,"714","eurya muricata","eurya","pentaphylacaceae","shrub/tree","II",30,12.5,NA,NA,NA,NA,NA,NA,0.6,75,0.1,0.5,0.01,0.01,0,0.01,0.25,0,2,1,9,4,2,0,0,0.0555555555555556,0,0
"100","a","ag24","ag24-i",1,"317","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",2.5,15.7894736842105,150,NA,NA,115.90909090909,NA,NA,0.2,88,0.01,0.15,0.03,0.02,0,0,0.1,0.05,1,6,1,3,3,8,10,0.12200956937799,0.454545454545455,0.363636363636364
"101","a","ag24","ag24-ii",1,"857","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.15,35,0.001,0.01,0.15,0.001,0,0,0.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"102","a","ag24","ag24-iii",1,"162","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",-100,-100,NA,NA,NA,NA,NA,NA,0.15,70,0,0.07,0.07,0,0,0,0.2,0,1,0,-39,-19,0,0,0,0,0,0
"103","a","ai12","ai12-i",1,"246","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",-2.7027027027027,12,NA,NA,NA,NA,NA,NA,0.15,54,0.1,0.02,0.01,0.01,0,0.02,0.05,0.15,3,2,-1,3,6,0,1,0.214285714285714,0.0357142857142857,0
"104","a","ai12","ai12-i",1,"449","cinnamomum camphora","cinnamomum","lauraceae","tree","II",92,112.765957446808,646.153846153846,NA,NA,250.692307692308,NA,NA,0.15,54,0.1,0.02,0.01,0.01,0,0.02,0.05,0.15,3,2,23,53,84,0,7,0.693404255319149,0.07,0
"105","a","ai12","ai12-i",1,"473","syzygium buxifolium","syzygium","myrtaceae","shrub/tree","II",-21.4285714285714,10.4166666666667,NA,NA,NA,NA,NA,NA,0.15,54,0.1,0.02,0.01,0.01,0,0.02,0.05,0.15,3,2,-6,5,4,0,0,0.0754716981132075,0,0
"106","a","ai12","ai12-i",1,"950","calicarpa dichotoma","calicarpa","lamiaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.15,54,0.1,0.02,0.01,0.01,0,0.02,0.05,0.15,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"107","a","ai12","ai12-i",1,"973","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II",NA,NA,NA,NA,NA,NA,NA,NA,0.15,54,0.1,0.02,0.01,0.01,0,0.02,0.05,0.15,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"108","a","ai12","ai12-ii",1,"563","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",95.4545454545455,700,2700,300,NA,249.999999999999,NA,-49.9999999999999,0.6,47,0.15,0.2,0.15,0.1,0,0,0.2,0,4,1,21,105,27,15,0,0.166666666666666,0,-0.166666666666666
"109","a","ai12","ai12-ii",1,"588","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",2.7027027027027,12.3595505617978,NA,NA,NA,NA,NA,NA,0.6,47,0.15,0.2,0.15,0.1,0,0,0.2,0,4,1,1,11,27,0,23,0.27,0.23,0
"110","a","ai12","ai12-ii",1,"625","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",69.2307692307692,36.1111111111111,NA,NA,NA,NA,NA,NA,0.6,47,0.15,0.2,0.15,0.1,0,0,0.2,0,4,1,18,13,8,7,0,0.163265306122449,0,0.142857142857143
"111","a","ai12","ai12-ii",1,"778","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",10.5263157894737,43.4782608695652,NA,NA,NA,NA,NA,NA,0.6,47,0.15,0.2,0.15,0.1,0,0,0.2,0,4,1,2,10,7,0,0,0.212121212121212,0,0
"112","a","ai12","ai12-ii",1,"872","eurya muricata","eurya","pentaphylacaceae","shrub/tree","II",NA,NA,NA,NA,NA,NA,NA,NA,0.6,47,0.15,0.2,0.15,0.1,0,0,0.2,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"113","a","ai12","ai12-ii",1,"970","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.6,47,0.15,0.2,0.15,0.1,0,0,0.2,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"114","a","ai12","ai12-iii",1,"385","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",30.188679245283,157.142857142857,1100,NA,-100,366.666666666666,-100,NA,0.6,63,0,0.5,0.02,0.1,0,0,0.03,0.02,3,4,16,110,33,30,-7,0.157142857142857,-0.1,0.166666666666667
"115","a","ai12","ai12-iii",1,"587","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",20.8333333333333,76.9230769230769,0,NA,NA,-43.4782608695652,NA,NA,0.6,63,0,0.5,0.02,0.1,0,0,0.03,0.02,3,4,15,20,0,0,0,-0.0334448160535117,0,0
"116","a","ai12","ai12-iii",1,"639","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",61.1111111111111,215.789473684211,800,260,NA,185,NA,14,0.6,63,0,0.5,0.02,0.1,0,0,0.03,0.02,3,4,22,123,32,13,24,0.129824561403509,0.133333333333333,0.012280701754386
"117","a","ai12","ai12-iv",1,"753","quercus serrata","quercus","fagaceae","tree","II",-9.52380952380952,7.14285714285714,33.3333333333333,NA,NA,24.4444444444442,NA,NA,0.4,95,0,0.4,0.001,0.001,0.01,0,0.3,0.1,2,1,-2,1,2,0,0,0.104761904761904,0,0
"118","a","ai12","ai12-iv",1,"837","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",31.0344827586207,143.75,NA,NA,NA,NA,NA,NA,0.4,95,0,0.4,0.001,0.001,0.01,0,0.3,0.1,2,1,9,23,2,4,0,0.0512820512820513,0,0.102564102564103
"119","a","ai27","ai27-ii",2,"130","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II",36.9565217391304,0,NA,NA,NA,NA,NA,NA,0.6,34,0.001,0.5,0.02,0.05,0,0,0.2,0,4,0,17,0,30,0,10,0.3,0.1,0
"120","a","ai27","ai27-ii",2,"321","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II",30.7692307692308,20,NA,NA,NA,NA,NA,NA,0.6,34,0.001,0.5,0.02,0.05,0,0,0.2,0,4,0,12,20,4,0,8,0.0333333333333333,0.0666666666666667,0
"121","a","ai27","ai27-ii",2,"651","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP",-10,122.222222222222,NA,NA,NA,NA,NA,NA,0.6,34,0.001,0.5,0.02,0.05,0,0,0.2,0,4,0,-2,22,5,6,0,0.125,0,0.15
"122","a","ai27","ai27-ii",2,"705","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",36.6666666666667,208.333333333333,200,NA,NA,-2.70270270270287,NA,NA,0.6,34,0.001,0.5,0.02,0.05,0,0,0.2,0,4,0,11,50,2,0,4,-0.0011261261261262,0.0540540540540541,0
"123","a","ai27","ai27-iii",2,"208","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",18.1818181818182,83.3333333333333,NA,-100,NA,NA,NA,-100,0.6,39,0,0.4,0.01,0.2,0,0,0.6,0,5,2,4,25,15,-4,21,0.272727272727273,0.381818181818182,-0.133333333333333
"124","a","ai27","ai27-iii",2,"257","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",20,130.434782608696,NA,NA,NA,NA,NA,NA,0.6,39,0,0.4,0.01,0.2,0,0,0.6,0,5,2,7,30,4,0,1,0.0754716981132075,0.0188679245283019,0
"125","a","ai27","ai27-iii",2,"482","castanea henryi","castanea","fagaceae","tree","II",-5.05050505050505,0,NA,NA,NA,NA,NA,NA,0.6,39,0,0.4,0.01,0.2,0,0,0.6,0,5,2,-5,0,168,8,0,0.7,0,0.0333333333333333
"126","a","ai27","ai27-iii",2,"59","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II",92.8571428571429,110,NA,NA,NA,NA,NA,NA,0.6,39,0,0.4,0.01,0.2,0,0,0.6,0,5,2,39,110,35,14,0,0.166666666666667,0,0.0666666666666667
"127","a","ai27","ai27-iii",2,"602","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",-19.2307692307692,55.5555555555556,NA,NA,NA,NA,NA,NA,0.6,39,0,0.4,0.01,0.2,0,0,0.6,0,5,2,-10,15,2,0,1,0.0476190476190476,0.0238095238095238,0
"128","a","ai27","ai27-iii",2,"659","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II",58.695652173913,40,NA,NA,NA,NA,NA,NA,0.6,39,0,0.4,0.01,0.2,0,0,0.6,0,5,2,27,120,98,0,0,0.233333333333333,0,0
"129","a","ai27","ai27-iv",2,"198","eurya muricata","eurya","pentaphylacaceae","shrub/tree","II",21.2765957446809,144.897959183673,33.3333333333333,-100,NA,-45.5555555555555,NA,-100,0.4,58,0.001,0.3,0.02,0.05,0,0,0.6,0,2,1,10,71,3,-5,12,-0.083673469387755,0.1,-0.102040816326531
"130","a","ai27","ai27-iv",2,"661","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",18.6046511627907,172.727272727273,NA,NA,NA,NA,NA,NA,0.4,58,0.001,0.3,0.02,0.05,0,0,0.6,0,2,1,8,76,32,0,8,0.266666666666667,0.0666666666666667,0
"131","a","ai28","ai28-i",1,"213","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.5,38,0.001,0.45,0.001,0.05,0,0,0.6,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA
"132","a","ai28","ai28-i",1,"472","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",26.3157894736842,305.405405405405,525,NA,NA,54.1666666666671,NA,NA,0.5,38,0.001,0.45,0.001,0.05,0,0,0.6,0,2,4,15,113,21,0,20,0.058558558558559,0.133333333333333,0
"133","a","ai28","ai28-i",1,"607","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.5,38,0.001,0.45,0.001,0.05,0,0,0.6,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA
"134","a","ai28","ai28-i",1,"863","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.5,38,0.001,0.45,0.001,0.05,0,0,0.6,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA
"135","a","ai28","ai28-i",1,"875","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II",NA,NA,NA,NA,NA,NA,NA,NA,0.5,38,0.001,0.45,0.001,0.05,0,0,0.6,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA
"136","a","ai28","ai28-ii",1,"255","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",17.8571428571429,79.4871794871795,NA,-100,NA,NA,NA,-100,0.25,30,0,0.25,0,0.01,0,0.01,0.9,0,1,5,5,31,3,-4,7,0.0428571428571429,0.1,-0.102564102564103
"137","a","ai28","ai28-ii",1,"891","eurya muricata","eurya","pentaphylacaceae","shrub/tree","II",NA,NA,NA,NA,NA,NA,NA,NA,0.25,30,0,0.25,0,0.01,0,0.01,0.9,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"138","a","al22","al22-ii",16,"1727","ardisia crenata","ardisia","primulaceae","shrub","II",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.3,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA
"139","b","bq17","bq17-i",8,"273","itea omeiensis","itea","iteaceae","shrub","II",3.33333333333333,90,50,NA,NA,-21.0526315789475,NA,NA,0.4,104,0.02,0.25,0.02,0.15,0,0,0.5,0,6,1,1,9,1,0,2,-0.042105263157895,0.105263157894737,0
"140","b","bq17","bq17-i",8,"673","manglietia fordiana","manglietia","magnoliaceae","tree","R",16.1290322580645,62.5,100,NA,NA,23.0769230769232,NA,NA,0.4,104,0.02,0.25,0.02,0.15,0,0,0.5,0,6,1,5,10,2,0,1,0.028846153846154,0.0384615384615385,0
"141","b","bq17","bq17-i",8,"777","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",37.5,-38.4615384615385,NA,NA,NA,NA,NA,NA,0.4,104,0.02,0.25,0.02,0.15,0,0,0.5,0,6,1,12,-20,1,0,2,0.03125,0.0625,0
"142","b","bq17","bq17-i",8,"789","itea omeiensis","itea","iteaceae","shrub","II",11.9047619047619,105.882352941176,NA,NA,NA,NA,NA,NA,0.4,104,0.02,0.25,0.02,0.15,0,0,0.5,0,6,1,5,18,1,0,4,0.0285714285714286,0.114285714285714,0
"143","b","bq17","bq17-i",8,"800","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",5,52.9411764705882,NA,NA,NA,NA,NA,NA,0.4,104,0.02,0.25,0.02,0.15,0,0,0.5,0,6,1,2,9,3,0,2,0.115384615384615,0.0769230769230769,0
"144","b","bq17","bq17-i",8,"804","itea omeiensis","itea","iteaceae","shrub","II",10.2564102564103,46.1538461538462,NA,NA,NA,NA,NA,NA,0.4,104,0.02,0.25,0.02,0.15,0,0,0.5,0,6,1,4,6,3,0,2,0.157894736842105,0.105263157894737,0
"145","b","bq17","bq17-i",8,"865","itea omeiensis","itea","iteaceae","shrub","II",NA,NA,NA,NA,NA,NA,NA,NA,0.4,104,0.02,0.25,0.02,0.15,0,0,0.5,0,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"146","b","bq17","bq17-i.o",8,"608","itea omeiensis","itea","iteaceae","shrub","II",19.3548387096774,-16.6666666666667,NA,NA,NA,NA,NA,NA,0.25,62,0.01,0.05,0.03,0.15,0,0,0.4,0.15,4,2,6,-2,1,0,1,0.1,0.1,0
"147","b","bq17","bq17-i.o",8,"761","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",2.12765957446809,-42,NA,NA,NA,NA,NA,NA,0.25,62,0.01,0.05,0.03,0.15,0,0,0.4,0.15,4,2,1,-42,9,0,0,0.155172413793103,0,0
"148","b","bq17","bq17-i.o",8,"798","itea omeiensis","itea","iteaceae","shrub","II",16.6666666666667,34.4827586206897,NA,NA,NA,NA,NA,NA,0.25,62,0.01,0.05,0.03,0.15,0,0,0.4,0.15,4,2,6,10,2,0,0,0.0512820512820513,0,0
"149","b","bq17","bq17-i.o",8,"821","itea omeiensis","itea","iteaceae","shrub","II",5.4054054054054,0,33.3333333333333,NA,NA,33.3333333333333,NA,NA,0.25,62,0.01,0.05,0.03,0.15,0,0,0.4,0.15,4,2,2,0,1,0,3,0.05,0.15,0
"150","b","bq17","bq17-i.o",8,"856","itea omeiensis","itea","iteaceae","shrub","II",NA,NA,NA,NA,NA,NA,NA,NA,0.25,62,0.01,0.05,0.03,0.15,0,0,0.4,0.15,4,2,NA,NA,NA,NA,NA,NA,NA,NA
"151","b","bq17","bq17-ii",8,"267","camellia japonica","camellia","theaceae","shrub/tree","EI",2.5,-7.14285714285714,NA,NA,NA,NA,NA,NA,0.15,53,0.05,0.05,0.02,0.03,0,0,0.6,0.02,1,0,1,-6,2,0,5,0.0256410256410256,0.0641025641025641,0
"152","b","bq17","bq17-ii.o",8,"685","actinidia polygama","actinidia","actinidiaceae","liana","EI",-6.55737704918033,-58.3333333333333,NA,-18.1818181818182,NA,NA,NA,96.3636363636365,0.35,48,0.01,0.3,0.02,0.02,0,0,0.6,0.05,1,1,-4,-14,9,-2,0,0.9,0,0.441666666666667
"153","b","bq17","bq17-ii.o",8,"733","smilax china","smilax","smilacaceae","shrub/liana","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.35,48,0.01,0.3,0.02,0.02,0,0,0.6,0.05,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"154","b","bq17","bq17-iii",8,"337","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",45.945945945946,100,NA,NA,140,NA,20.0000000000001,NA,0.15,67,0.01,0.15,0.001,0.01,0,0,0.4,0.1,1,3,17,60,12,0,7,0.1,0.0166666666666667,0
"155","b","bq17","bq17-iv",8,"375","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",51.6129032258064,0,NA,NA,NA,NA,NA,NA,0.6,104,0.05,0.3,0.05,0.2,0,0,0.3,0.01,5,3,16,0,20,0,0,0.166666666666667,0,0
"156","b","bq17","bq17-iv",8,"672","itea omeiensis","itea","iteaceae","shrub","II",-18,0,NA,NA,NA,NA,NA,NA,0.6,104,0.05,0.3,0.05,0.2,0,0,0.3,0.01,5,3,-9,0,10,0,0,0.1,0,0
"157","b","bq17","bq17-iv",8,"741","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",18.6440677966102,59.2592592592593,-72.7272727272727,NA,NA,-82.8752642706131,NA,NA,0.6,104,0.05,0.3,0.05,0.2,0,0,0.3,0.01,5,3,11,32,-8,0,0,-0.168819982773471,0,0
"158","b","bq17","bq17-iv",8,"808","premna microphylla","premna","lamiaceae","shrub/tree","EI",-14.5833333333333,2.63157894736842,NA,NA,NA,NA,NA,NA,0.6,104,0.05,0.3,0.05,0.2,0,0,0.3,0.01,5,3,-7,1,2,0,0,0.0512820512820513,0,0
"159","b","bq17","bq17-iv",8,"913","premna microphylla","premna","lamiaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.6,104,0.05,0.3,0.05,0.2,0,0,0.3,0.01,5,3,NA,NA,NA,NA,NA,NA,NA,NA
"160","b","bq17","bq17-iv.o",8,"618","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",-6.45161290322581,0,462.5,NA,NA,462.5,NA,NA,0.7,160,0.15,0.25,0.05,0.25,0,0,0.5,0,3,0,-4,0,37,0,0,0.246666666666667,0,0
"161","b","bq17","bq17-iv.o",8,"711","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",38.3458646616541,0,1017.64705882353,733.333333333333,NA,1017.64705882353,NA,733.333333333332,0.7,160,0.15,0.25,0.05,0.25,0,0,0.5,0,3,0,51,0,173,88,0,0.576666666666666,0,0.293333333333333
"162","b","bq17","bq17-iv.o",8,"742","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",26.605504587156,211.688311688312,600,NA,NA,124.583333333333,NA,NA,0.7,160,0.15,0.25,0.05,0.25,0,0,0.5,0,3,0,29,163,96,24,0,0.258874458874459,0,0.1
"163","b","bq17","bq17-iv.o",8,"951","smilax china","smilax","smilacaceae","shrub/liana","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.7,160,0.15,0.25,0.05,0.25,0,0,0.5,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA
"164","b","bq17","bq17-iv.o",8,"955","smilax china","smilax","smilacaceae","shrub/liana","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.7,160,0.15,0.25,0.05,0.25,0,0,0.5,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA
"165","b","bu16","bu16-iv",1,"366","loropetalum chinense","loropetalum","hamamelidaceae","shrub","ASP",117.647058823529,0,NA,NA,NA,NA,NA,NA,0.9,95,0.02,0.7,0.03,0.05,0,0,0.15,0,3,3,60,0,88,0,16,0.366666666666667,0.0666666666666667,0
"166","b","bu16","bu16-i",1,"111","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",-9.09090909090909,88,NA,NA,NA,NA,NA,NA,0.5,74,0.02,0.4,0.03,0.07,0,0.02,0.8,0,5,0,-3,22,0,0,0,0,0,0
"167","b","bu16","bu16-i",1,"144","osmanthus fragrans","osmanthus","oleaceae","shrub/tree","EI",-23.5294117647059,60,NA,NA,NA,NA,NA,NA,0.5,74,0.02,0.4,0.03,0.07,0,0.02,0.8,0,5,0,-16,9,0,0,2,0,0.0833333333333333,0
"168","b","bu16","bu16-i",1,"243","ilex ficoidea","ilex","aquifoliaceae","shrub/tree","EI",21.9512195121951,32,NA,NA,NA,NA,NA,NA,0.5,74,0.02,0.4,0.03,0.07,0,0.02,0.8,0,5,0,9,8,2,0,0,0.0606060606060606,0,0
"169","b","bu16","bu16-i",1,"704","ilex ficoidea","ilex","aquifoliaceae","shrub/tree","EI",-6.55737704918033,112.765957446808,NA,NA,NA,NA,NA,NA,0.5,74,0.02,0.4,0.03,0.07,0,0.02,0.8,0,5,0,-4,53,3,0,7,0.03,0.07,0
"170","b","bu16","bu16-i",1,"802","lithocarpus glaber","lithocarpus","fagaceae","tree","II",83.3333333333333,132.142857142857,58.3333333333333,NA,NA,-31.7948717948719,NA,NA,0.5,74,0.02,0.4,0.03,0.07,0,0.02,0.8,0,5,0,35,37,7,0,0,-0.136263736263737,0,0
"171","b","bu16","bu16-i",1,"88","ilex ficoidea","ilex","aquifoliaceae","shrub/tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,74,0.02,0.4,0.03,0.07,0,0.02,0.8,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA
"172","b","bu16","bu16-i",1,"909","smilax china","smilax","smilacaceae","shrub/liana","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.5,74,0.02,0.4,0.03,0.07,0,0.02,0.8,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA
"173","b","bu16","bu16-i",1,"911","osmanthus fragrans","osmanthus","oleaceae","shrub/tree","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.5,74,0.02,0.4,0.03,0.07,0,0.02,0.8,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA
"174","b","bu16","bu16-iii",1,"225","manglietia fordiana","manglietia","magnoliaceae","tree","II",14.2857142857143,200,NA,NA,NA,NA,NA,NA,0.7,76,0.001,0.7,0.05,0.001,0,0,0.5,0.1,2,4,2,4,1,0,0,0.166666666666667,0,0
"175","b","bu16","bu16-iii",1,"669","manglietia fordiana","manglietia","magnoliaceae","tree","II",-100,-100,NA,NA,NA,NA,NA,NA,0.7,76,0.001,0.7,0.05,0.001,0,0,0.5,0.1,2,4,-18,-2,0,0,0,0,0,0
"176","b","bu16","bu16-iv",1,"226","loropetalum chinense","loropetalum","hamamelidaceae","shrub","ASP",NA,NA,NA,NA,NA,NA,NA,NA,0.9,95,0.02,0.7,0.03,0.05,0,0,0.15,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"177","b","bu16","bu16-iv",1,"425","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",16.6666666666667,75.4385964912281,-100,NA,NA,-100,NA,NA,0.9,95,0.02,0.7,0.03,0.05,0,0,0.15,0,3,3,8,43,-11,0,33,-0.192982456140351,0.33,0
"178","b","bu16","bu16-iv",1,"865","buddleja lindleyana","buddleja","scrophulariaceae","shrub","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.9,95,0.02,0.7,0.03,0.05,0,0,0.15,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"179","b","bu16","bu16-iv",1,"956","buddleja lindleyana","buddleja","scrophulariaceae","shrub","EI",NA,NA,NA,NA,NA,NA,NA,NA,0.9,95,0.02,0.7,0.03,0.05,0,0,0.15,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"180","b","bv15","bv15-i",2,"430","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0,650,NA,NA,NA,NA,NA,NA,0.5,117,0.05,0.4,0.01,0.01,0,0,0.4,0.2,1,7,0,104,0,0,0,0,0,0
"181","b","bv15","bv15-ii",2,"252","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",11.1111111111111,-23,NA,NA,-100,NA,-100,NA,0.5,125,0.02,0.3,0.05,0.15,0,0,0.6,0,8,5,5,-23,5,12,-2,0.0649350649350649,-0.02,0.155844155844156
"182","b","bv15","bv15-ii",2,"261","alniphyllum fortunei","alniphyllum","styracaceae","tree","II",-100,-100,NA,NA,NA,NA,NA,NA,0.5,125,0.02,0.3,0.05,0.15,0,0,0.6,0,8,5,-43,-16,0,0,0,0,0,0
"183","b","bv15","bv15-ii",2,"323","itea omeiensis","itea","iteaceae","shrub","II",-74.5098039215686,100,NA,NA,NA,NA,NA,NA,0.5,125,0.02,0.3,0.05,0.15,0,0,0.6,0,8,5,-38,21,2,0,0,0.0476190476190476,0,0
"184","b","bv15","bv15-ii",2,"436","itea omeiensis","itea","iteaceae","shrub","II",15.3846153846154,93.75,NA,NA,NA,NA,NA,NA,0.5,125,0.02,0.3,0.05,0.15,0,0,0.6,0,8,5,6,15,0,0,0,0,0,0
"185","b","bv15","bv15-ii",2,"476","itea omeiensis","itea","iteaceae","shrub","II",-8.7719298245614,191.666666666667,-100,NA,NA,-100,NA,NA,0.5,125,0.02,0.3,0.05,0.15,0,0,0.6,0,8,5,-5,23,-5,0,6,-0.416666666666667,0.171428571428571,0
"186","b","bv15","bv15-ii",2,"54","camellia fraterna","camellia","theaceae","shrub/tree","EI",10.9375,76.7441860465116,NA,NA,NA,NA,NA,NA,0.5,125,0.02,0.3,0.05,0.15,0,0,0.6,0,8,5,7,33,5,4,0,0.0657894736842105,0,0.0526315789473684
"187","b","bv15","bv15-ii",2,"662","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",39.3939393939394,0,133.333333333333,NA,NA,133.333333333333,NA,NA,0.5,125,0.02,0.3,0.05,0.15,0,0,0.6,0,8,5,13,0,4,27,0,0.04,0,0.27
"188","b","bv15","bv15-ii",2,"838","itea omeiensis","itea","iteaceae","shrub","II",-6.38297872340426,30.7692307692308,NA,NA,NA,NA,NA,NA,0.5,125,0.02,0.3,0.05,0.15,0,0,0.6,0,8,5,-3,4,0,0,0,0,0,0
"189","b","bv15","bv15-iii",2,"239","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",18.4210526315789,40,775,180,NA,525,NA,100,0.95,110,0.1,0.3,0.02,0.5,0,0,0.1,0,4,0,14,60,62,9,0,0.28,0,0.0333333333333334
