"","date","year","site","plot","subplot","type","diversity","id","species","genus","family","growth_form","seed_source_short","survival","height","number_leaves","number_herb_damaged","percent_hmin","percent_hmax","number_fungal_damaged","percent_fungal","percent_fmin","percent_fmax","number_necrotic_damaged","percent_necrose","percent_nmin","percent_nmax","tot_veg","percent_herb","herb_max","grass","fern","herbaceous","woody","saplings","seedlings","open_ground","rock","leaflitter","leaflitter_dept","deadwood","moss","rli","soil_h20","soil_ph_k_cl","soil_n","soil_c","soil_c_n","soil_h20_all","soil_ph_k_cl_all","soil_n_all","soil_c_all","soil_c_n_all","notes"
"58","2024-05-26",2024,"a","af21","af21-ii",NA,1,"1377","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",40,29,2,0.05,0.1,3,0.103448275862069,0.05,0.2,0,0,NA,NA,0.75,NA,83,0.45,0.01,0.01,0.3,NA,NA,0,0,0.25,2,0,0,14.5616140909275,4.7,3.75,0.257208831608295,3.51854836940765,13.618215335474,4.674,3.708,0.147538250684738,1.71774020195007,10.8236909025371," "
"59","2024-05-26",2024,"a","af21","af21-ii",NA,1,"878","loropetalum chinense","loropetalum","hamamelidaceae","shrub/tree","ii","1",47,400,4,0.05,0.15,4,0.01,0.05,0.1,0,0,NA,NA,0.75,NA,83,0.45,0.01,0.01,0.3,NA,NA,0,0,0.25,2,0,0,14.5616140909275,4.7,3.75,0.257208831608295,3.51854836940765,13.618215335474,4.674,3.708,0.147538250684738,1.71774020195007,10.8236909025371," plant outside plot, reaching in"
"60","2024-05-26",2024,"a","af21","af21-ii",NA,1,"1996","rubus corchorifolius","rubus","rosaceae","shrub","ei","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,83,0.45,0.01,0.01,0.3,NA,NA,0,0,0.25,2,0,0,14.5616140909275,4.7,3.75,0.257208831608295,3.51854836940765,13.618215335474,4.674,3.708,0.147538250684738,1.71774020195007,10.8236909025371," probably missed by paul"
"61","2024-05-26",2024,"a","af21","af21-ii",NA,1,"1837","recruit",NA,NA,NA,NA,"n",61,5,3,0.05,0.35,4,0.8,0.1,0.4,0,0,NA,NA,0.75,NA,83,0.45,0.01,0.01,0.3,NA,NA,0,0,0.25,2,0,0,14.5616140909275,4.7,3.75,0.257208831608295,3.51854836940765,13.618215335474,4.674,3.708,0.147538250684738,1.71774020195007,10.8236909025371," "
"62","2024-05-26",2024,"a","af21","af21-iii",NA,1,"131","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,54,0.25,0.2,0.01,0.05,NA,NA,0.05,0,0.45,2,0,0,38.9189773233749,4.7,3.75,0.257208831608295,3.51854836940765,13.618215335474,4.674,3.708,0.147538250684738,1.71774020195007,10.8236909025371," "
"63","2024-05-26",2024,"a","af21","af21-iii",NA,1,"748","calicarpa dichotoma","calicarpa","lamiaceae","shrub/tree","ei","1",37,14,5,0.05,0.35,0,0,NA,NA,0,0,NA,NA,0.5,NA,54,0.25,0.2,0.01,0.05,NA,NA,0.05,0,0.45,2,0,0,38.9189773233749,4.7,3.75,0.257208831608295,3.51854836940765,13.618215335474,4.674,3.708,0.147538250684738,1.71774020195007,10.8236909025371," "
"64","2024-05-26",2024,"a","af21","af21-iii",NA,1,"470","dalbergia hupeana","dalbergia","fabaceae","tree","ei","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,54,0.25,0.2,0.01,0.05,NA,NA,0.05,0,0.45,2,0,0,38.9189773233749,4.7,3.75,0.257208831608295,3.51854836940765,13.618215335474,4.674,3.708,0.147538250684738,1.71774020195007,10.8236909025371," "
"65","2024-05-26",2024,"a","af21","af21-iii",NA,1,"695","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ii","1",43,91,18,0.01,0.5,4,0.043956043956044,0.01,0.15,0,0,NA,NA,0.5,NA,54,0.25,0.2,0.01,0.05,NA,NA,0.05,0,0.45,2,0,0,38.9189773233749,4.7,3.75,0.257208831608295,3.51854836940765,13.618215335474,4.674,3.708,0.147538250684738,1.71774020195007,10.8236909025371," largely outside plot"
"66","2024-05-26",2024,"a","af21","af21-iv",NA,1,"592","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",38,58,4,0.05,0.1,4,0.0689655172413793,0.05,0.2,0,0,NA,NA,0.6,NA,72,0.2,0.35,0,0.05,NA,NA,0,0,0.4,2,0,0,19.7877703691657,4.7,3.75,0.257208831608295,3.51854836940765,13.618215335474,4.674,3.708,0.147538250684738,1.71774020195007,10.8236909025371," "
"67","2024-05-26",2024,"a","af21","af21-iv",NA,1,"1417","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,72,0.2,0.35,0,0.05,NA,NA,0,0,0.4,2,0,0,19.7877703691657,4.7,3.75,0.257208831608295,3.51854836940765,13.618215335474,4.674,3.708,0.147538250684738,1.71774020195007,10.8236909025371," no notes or annotations?"
"68","2024-05-26",2024,"a","af21","af21-iv",NA,1,"714","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ii","1",40,100,5,0.05,0.1,5,0.05,0.01,0.05,0,0,NA,NA,0.6,NA,72,0.2,0.35,0,0.05,NA,NA,0,0,0.4,2,0,0,19.7877703691657,4.7,3.75,0.257208831608295,3.51854836940765,13.618215335474,4.674,3.708,0.147538250684738,1.71774020195007,10.8236909025371," "
"69","2024-05-26",2024,"a","af21","af21-iv",NA,1,"1715","recruit",NA,NA,NA,NA,"n",42,65,4,0.01,0.3,0,0,NA,NA,0,0,NA,NA,0.6,NA,72,0.2,0.35,0,0.05,NA,NA,0,0,0.4,2,0,0,19.7877703691657,4.7,3.75,0.257208831608295,3.51854836940765,13.618215335474,4.674,3.708,0.147538250684738,1.71774020195007,10.8236909025371," too big to be a recruit, %an shoot broken down, if ami it might be 1417"
"70","2024-05-23",2024,"a","af27","af27-i",NA,4,"850","buddleja lindleyana","buddleja","scrophulariaceae","shrub","ei","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,45,0.01,0.2,0.01,0.15,NA,NA,0.01,0,0.6,2,0.03,0.03,13.1424363195287,5.015,3.92,0.229779556393623,3.40725290775299,14.7283425572833,4.849,3.836,0.132904568314552,1.62647825479507,11.270144390728,"cunninghamia "
"71","2024-05-23",2024,"a","af27","af27-i",NA,4,"613","fraxinus insularis","fraxinus","oleaceae","tree","ei","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,45,0.01,0.2,0.01,0.15,NA,NA,0.01,0,0.6,2,0.03,0.03,13.1424363195287,5.015,3.92,0.229779556393623,3.40725290775299,14.7283425572833,4.849,3.836,0.132904568314552,1.62647825479507,11.270144390728,"cunninghamia label found on the ground, left there"
"72","2024-05-23",2024,"a","af27","af27-ii",NA,4,"262","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",86,110,22,0.01,0.5,3,0.0272727272727273,0.01,0.15,0,0,NA,NA,0.7,NA,88,0.01,0.45,0.01,0.25,NA,NA,0.25,0,0.01,1,0.02,0.03,23.0184687983077,5.015,3.92,0.229779556393623,3.40725290775299,14.7283425572833,4.849,3.836,0.132904568314552,1.62647825479507,11.270144390728," "
"73","2024-05-23",2024,"a","af27","af27-ii",NA,4,"573","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",37,67,17,0.01,0.5,3,0.0447761194029851,0.01,0.15,0,0,NA,NA,0.7,NA,88,0.01,0.45,0.01,0.25,NA,NA,0.25,0,0.01,1,0.02,0.03,23.0184687983077,5.015,3.92,0.229779556393623,3.40725290775299,14.7283425572833,4.849,3.836,0.132904568314552,1.62647825479507,11.270144390728," "
"74","2024-05-23",2024,"a","af27","af27-iii",NA,4,"1912","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,"a",39,100,10,0.01,0.4,7,0.07,0.01,0.2,0,0,NA,NA,0.55,NA,54,0.01,0.25,0.05,0.15,NA,NA,0.2,0,0.2,1,0.05,0.01,23.7432369763487,5.015,3.92,0.229779556393623,3.40725290775299,14.7283425572833,4.849,3.836,0.132904568314552,1.62647825479507,11.270144390728," new label? was 391"
"75","2024-05-23",2024,"a","af27","af27-iii",NA,4,"1008","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",44,150,30,0.01,0.33,6,0.04,0.01,0.2,0,0,NA,NA,0.55,NA,54,0.01,0.25,0.05,0.15,NA,NA,0.2,0,0.2,1,0.05,0.01,23.7432369763487,5.015,3.92,0.229779556393623,3.40725290775299,14.7283425572833,4.849,3.836,0.132904568314552,1.62647825479507,11.270144390728," "
"76","2024-05-23",2024,"a","af27","af27-iii",NA,4,"1981","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",40,96,23,0.01,0.5,7,0.0729166666666667,0.01,0.5,0,0,NA,NA,0.55,NA,54,0.01,0.25,0.05,0.15,NA,NA,0.2,0,0.2,1,0.05,0.01,23.7432369763487,5.015,3.92,0.229779556393623,3.40725290775299,14.7283425572833,4.849,3.836,0.132904568314552,1.62647825479507,11.270144390728," "
"77","2024-05-23",2024,"a","af27","af27-iii",NA,4,"294","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ii","1",73,130,43,0.01,0.25,6,0.0461538461538462,0.01,0.15,0,0,NA,NA,0.55,NA,54,0.01,0.25,0.05,0.15,NA,NA,0.2,0,0.2,1,0.05,0.01,23.7432369763487,5.015,3.92,0.229779556393623,3.40725290775299,14.7283425572833,4.849,3.836,0.132904568314552,1.62647825479507,11.270144390728," "
"78","2024-05-23",2024,"a","af27","af27-iii",NA,4,"603","liquidambar formosana","liquidambar","altingiaceae","tree","ii","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,54,0.01,0.25,0.05,0.15,NA,NA,0.2,0,0.2,1,0.05,0.01,23.7432369763487,5.015,3.92,0.229779556393623,3.40725290775299,14.7283425572833,4.849,3.836,0.132904568314552,1.62647825479507,11.270144390728," largely outside plot - disregard?; 3b"
"79","2024-05-23",2024,"a","af27","af27-iii",NA,4,"1013","loropetalum chinense","loropetalum","hamamelidaceae","shrub/tree","ii","1",134,450,45,0.01,0.25,5,0.0111111111111111,0.01,0.05,0,0,NA,NA,0.55,NA,54,0.01,0.25,0.05,0.15,NA,NA,0.2,0,0.2,1,0.05,0.01,23.7432369763487,5.015,3.92,0.229779556393623,3.40725290775299,14.7283425572833,4.849,3.836,0.132904568314552,1.62647825479507,11.270144390728," "
"80","2024-05-23",2024,"a","af27","af27-iv",NA,4,"560","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",51,100,12,0.01,0.33,7,0.07,0.1,0.33,0,0,NA,NA,0.2,NA,NA,0.01,0.05,0.01,0.15,NA,NA,0.1,0,0.55,2,0.05,0.1,14.5454545454545,5.015,3.92,0.229779556393623,3.40725290775299,14.7283425572833,4.849,3.836,0.132904568314552,1.62647825479507,11.270144390728," "
"81","2024-05-23",2024,"a","af27","af27-iv",NA,4,"609","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,0.01,0.05,0.01,0.15,NA,NA,0.1,0,0.55,2,0.05,0.1,14.5454545454545,5.015,3.92,0.229779556393623,3.40725290775299,14.7283425572833,4.849,3.836,0.132904568314552,1.62647825479507,11.270144390728," "
"82","2024-05-23",2024,"a","af27","af27-iv",NA,4,"707","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",49,150,8,0.01,0.4,3,0.02,0.01,0.05,0,0,NA,NA,0.2,NA,NA,0.01,0.05,0.01,0.15,NA,NA,0.1,0,0.55,2,0.05,0.1,14.5454545454545,5.015,3.92,0.229779556393623,3.40725290775299,14.7283425572833,4.849,3.836,0.132904568314552,1.62647825479507,11.270144390728," "
"83","2024-05-23",2024,"a","af27","af27-iv",NA,4,"1024","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","si",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,0.01,0.05,0.01,0.15,NA,NA,0.1,0,0.55,2,0.05,0.1,14.5454545454545,5.015,3.92,0.229779556393623,3.40725290775299,14.7283425572833,4.849,3.836,0.132904568314552,1.62647825479507,11.270144390728," same individual as 707"
"84","2024-05-23",2024,"a","af27","af27-iv",NA,4,"831","liquidambar formosana","liquidambar","altingiaceae","tree","ii","1",34,23,10,0.01,0.5,9,0.391304347826087,0.01,0.05,0,0,NA,NA,0.2,NA,NA,0.01,0.05,0.01,0.15,NA,NA,0.1,0,0.55,2,0.05,0.1,14.5454545454545,5.015,3.92,0.229779556393623,3.40725290775299,14.7283425572833,4.849,3.836,0.132904568314552,1.62647825479507,11.270144390728," additional label 801 largely outside plot - disregard?"
"85","2024-05-23",2024,"a","af27","af27-iv",NA,4,"1699","recruit",NA,NA,NA,NA,"n",30,20,8,0.01,0.15,0,0,NA,NA,0,0,NA,NA,0.2,NA,NA,0.01,0.05,0.01,0.15,NA,NA,0.1,0,0.55,2,0.05,0.1,14.5454545454545,5.015,3.92,0.229779556393623,3.40725290775299,14.7283425572833,4.849,3.836,0.132904568314552,1.62647825479507,11.270144390728," too big to be a recrut, was exactly at plot border"
"86","2024-05-29",2024,"a","ag24","ag24-i",NA,1,"317","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",74,120,18,0.01,0.25,6,0.05,0.01,0.1,0,0,NA,NA,0.85,NA,60,0,0.8,0.05,0,NA,NA,0.05,0,0.05,3,0,0.05,73.5840924111376,5.03,3.83,0.291776582598686,4.09417641162872,13.9749850168624,4.844,3.774,0.163602276146412,1.88906422257423,10.0501504478162," "
"87","2024-05-29",2024,"a","ag24","ag24-ii",NA,1,"857","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,90,0,0.5,0.25,0,NA,NA,0.1,0,0.15,3,0,0.01,73.5406054218631,5.03,3.83,0.291776582598686,4.09417641162872,13.9749850168624,4.844,3.774,0.163602276146412,1.88906422257423,10.0501504478162," "
"88","2024-05-29",2024,"a","ag24","ag24-ii",NA,1,"162","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,90,0,0.5,0.25,0,NA,NA,0.1,0,0.15,3,0,0.01,73.5406054218631,5.03,3.83,0.291776582598686,4.09417641162872,13.9749850168624,4.844,3.774,0.163602276146412,1.88906422257423,10.0501504478162," absent, may have been in ag24-ii,"
"89","2024-05-29",2024,"a","ag24","ag24-ii",NA,1,"1596","recruit",NA,NA,NA,NA,"n",51,25,3,0.01,0.05,1,0.04,1,1,0,0,NA,NA,0.75,NA,90,0,0.5,0.25,0,NA,NA,0.1,0,0.15,3,0,0.01,73.5406054218631,5.03,3.83,0.291776582598686,4.09417641162872,13.9749850168624,4.844,3.774,0.163602276146412,1.88906422257423,10.0501504478162," "
"90","2024-05-29",2024,"a","ag24","ag24-ii",NA,1,"1656","recruit",NA,NA,NA,NA,"n",31,16,6,0.1,0.2,0,0,NA,NA,0,0,NA,NA,0.75,NA,90,0,0.5,0.25,0,NA,NA,0.1,0,0.15,3,0,0.01,73.5406054218631,5.03,3.83,0.291776582598686,4.09417641162872,13.9749850168624,4.844,3.774,0.163602276146412,1.88906422257423,10.0501504478162," "
"91","2024-05-29",2024,"a","ag24","ag24-ii",NA,1,"1510","recruit",NA,NA,NA,NA,"n",25,100,65,0.01,0.15,0,0,NA,NA,0,0,NA,NA,0.75,NA,90,0,0.5,0.25,0,NA,NA,0.1,0,0.15,3,0,0.01,73.5406054218631,5.03,3.83,0.291776582598686,4.09417641162872,13.9749850168624,4.844,3.774,0.163602276146412,1.88906422257423,10.0501504478162," "
"92","2024-05-20",2024,"a","ah31","ah31-i",NA,2,"381","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",91,120,40,0.01,0.5,6,0.05,0.01,0.1,0,0,NA,NA,0.25,NA,91,0.01,0,0.05,0.2,NA,NA,0.01,0.03,0.7,2,0.01,0,20.0343242221942,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," "
"93","2024-05-20",2024,"a","ah31","ah31-i",NA,2,"706","calicarpa rubella","calicarpa","lamiaceae","shrub/tree","ei","1",60,50,6,0.01,0.5,3,0.06,0.05,0.4,0,0,NA,NA,0.25,NA,91,0.01,0,0.05,0.2,NA,NA,0.01,0.03,0.7,2,0.01,0,20.0343242221942,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," "
"94","2024-05-20",2024,"a","ah31","ah31-i",NA,2,"1041","calicarpa rubella","calicarpa","lamiaceae","shrub/tree","ei","1",36,8,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.25,NA,91,0.01,0,0.05,0.2,NA,NA,0.01,0.03,0.7,2,0.01,0,20.0343242221942,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," "
"95","2024-05-20",2024,"a","ah31","ah31-i",NA,2,"460","euscaphis japonica","euscaphis","staphyleaceae","shrub/tree","ei","1",117,60,30,0.01,0.25,0,0,NA,NA,0,0,NA,NA,0.25,NA,91,0.01,0,0.05,0.2,NA,NA,0.01,0.03,0.7,2,0.01,0,20.0343242221942,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," "
"96","2024-05-20",2024,"a","ah31","ah31-i",NA,2,"1540","recruit",NA,NA,NA,NA,"n",23,5,2,0.05,0.2,0,0,NA,NA,0,0,NA,NA,0.25,NA,91,0.01,0,0.05,0.2,NA,NA,0.01,0.03,0.7,2,0.01,0,20.0343242221942,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," "
"97","2024-05-20",2024,"a","ah31","ah31-ii",NA,2,"591","euonymus myrianthus","euonymus","celastraceae","shrub/tree","ii","1",26,9,4,0.02,0.1,0,0,NA,NA,0,0,NA,NA,0.33,NA,115,0,0.2,0.1,0.01,NA,NA,0.01,0.05,0.6,2,0.01,0.02,16.520782396088,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," "
"98","2024-05-20",2024,"a","ah31","ah31-ii",NA,2,"341","loropetalum chinense","loropetalum","hamamelidaceae","shrub/tree","ii","1",117,500,50,0.01,0.5,10,0.02,0.01,0.2,0,0,NA,NA,0.33,NA,115,0,0.2,0.1,0.01,NA,NA,0.01,0.05,0.6,2,0.01,0.02,16.520782396088,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," "
"99","2024-05-20",2024,"a","ah31","ah31-ii",NA,2,"764","melia azedarach","melia","meliaceae","tree","ii","1",59,35,4,0.05,0.25,0,0,NA,NA,0,0,NA,NA,0.33,NA,115,0,0.2,0.1,0.01,NA,NA,0.01,0.05,0.6,2,0.01,0.02,16.520782396088,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," "
"100","2024-05-20",2024,"a","ah31","ah31-ii",NA,2,"89","rhododendron simsii","rhododendron","ericaceae","shrub","asp","x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,115,0,0.2,0.1,0.01,NA,NA,0.01,0.05,0.6,2,0.01,0.02,16.520782396088,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," plant cearly outside plot"
"101","2024-05-20",2024,"a","ah31","ah31-iii",NA,2,"634","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",73,350,115,0.01,0.33,11,0.0314285714285714,0.02,0.2,0,0,NA,NA,0.5,NA,58,0.25,0.01,0.01,0.25,NA,NA,0,0.05,0.4,2,0.01,0.05,10.4693024750884,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," "
"102","2024-05-20",2024,"a","ah31","ah31-iii",NA,2,"644","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ii","1",42,180,36,0.01,0.15,13,0.0722222222222222,0.02,0.33,0,0,NA,NA,0.5,NA,58,0.25,0.01,0.01,0.25,NA,NA,0,0.05,0.4,2,0.01,0.05,10.4693024750884,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," "
"103","2024-05-20",2024,"a","ah31","ah31-iii",NA,2,"1020","loropetalum chinense","loropetalum","hamamelidaceae","shrub/tree","ii","1",30,22,5,0.01,0.2,0,0,NA,NA,0,0,NA,NA,0.5,NA,58,0.25,0.01,0.01,0.25,NA,NA,0,0.05,0.4,2,0.01,0.05,10.4693024750884,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," "
"104","2024-05-20",2024,"a","ah31","ah31-iii",NA,2,"1018","melia azedarach","melia","meliaceae","tree","ii","1",10,7,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.5,NA,58,0.25,0.01,0.01,0.25,NA,NA,0,0.05,0.4,2,0.01,0.05,10.4693024750884,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," "
"105","2024-05-20",2024,"a","ah31","ah31-iii",NA,2,"1071","melia azedarach","melia","meliaceae","tree","ii","1",14,6,1,1,1,0,0,NA,NA,0,0,NA,NA,0.5,NA,58,0.25,0.01,0.01,0.25,NA,NA,0,0.05,0.4,2,0.01,0.05,10.4693024750884,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," "
"106","2024-05-20",2024,"a","ah31","ah31-iv",NA,2,"617","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",45,71,14,0.01,0.3,5,0.0704225352112676,0.01,0.05,0,0,NA,NA,0.55,NA,95,0,0.05,0.3,0.2,NA,NA,0.01,0.05,0.5,2,0.01,0,14.9146536099765,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," "
"107","2024-05-20",2024,"a","ah31","ah31-iv",NA,2,"626","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",51,150,15,0.02,0.2,8,0.0533333333333333,0.01,0.1,0,0,NA,NA,0.55,NA,95,0,0.05,0.3,0.2,NA,NA,0.01,0.05,0.5,2,0.01,0,14.9146536099765,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," "
"108","2024-05-20",2024,"a","ah31","ah31-iv",NA,2,"693","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",43,38,14,0.01,0.5,5,0.131578947368421,0.05,0.1,0,0,NA,NA,0.55,NA,95,0,0.05,0.3,0.2,NA,NA,0.01,0.05,0.5,2,0.01,0,14.9146536099765,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," h+, l+"
"109","2024-05-20",2024,"a","ah31","ah31-iv",NA,2,"1064","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",13,16,7,0.01,0.15,2,0.125,0.05,0.1,0,0,NA,NA,0.55,NA,95,0,0.05,0.3,0.2,NA,NA,0.01,0.05,0.5,2,0.01,0,14.9146536099765,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," h-"
"110","2024-05-20",2024,"a","ah31","ah31-iv",NA,2,"1082","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","ei","1",26,22,3,0.01,0.05,2,0.0909090909090909,0.02,0.05,0,0,NA,NA,0.55,NA,95,0,0.05,0.3,0.2,NA,NA,0.01,0.05,0.5,2,0.01,0,14.9146536099765,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," h+"
"111","2024-05-20",2024,"a","ah31","ah31-iv",NA,2,"87","melia azedarach","melia","meliaceae","tree","ii","1",28,32,6,0.02,0.15,1,0.03125,0.1,0.1,0,0,NA,NA,0.55,NA,95,0,0.05,0.3,0.2,NA,NA,0.01,0.05,0.5,2,0.01,0,14.9146536099765,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," "
"112","2024-05-20",2024,"a","ah31","ah31-iv",NA,2,"173","melia azedarach","melia","meliaceae","tree","ii","1",21,8,3,0.1,0.3,0,0,NA,NA,0,0,NA,NA,0.55,NA,95,0,0.05,0.3,0.2,NA,NA,0.01,0.05,0.5,2,0.01,0,14.9146536099765,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," "
"113","2024-05-20",2024,"a","ah31","ah31-iv",NA,2,"197","melia azedarach","melia","meliaceae","tree","ii","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,95,0,0.05,0.3,0.2,NA,NA,0.01,0.05,0.5,2,0.01,0,14.9146536099765,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," "
"114","2024-05-20",2024,"a","ah31","ah31-iv",NA,2,"1062","seedling","unknown","unknown","unknown",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,95,0,0.05,0.3,0.2,NA,NA,0.01,0.05,0.5,2,0.01,0,14.9146536099765,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," "
"115","2024-05-20",2024,"a","ah31","ah31-iv",NA,2,"1068","seedling","unknown","unknown","unknown",NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,95,0,0.05,0.3,0.2,NA,NA,0.01,0.05,0.5,2,0.01,0,14.9146536099765,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," "
"116","2024-05-20",2024,"a","ah31","ah31-iv",NA,2,"1066","smilax china","smilax","smilacaceae","shrub/liana","ei","l",29,16,7,0.05,0.99,0,0,NA,NA,0,0,NA,NA,0.55,NA,95,0,0.05,0.3,0.2,NA,NA,0.01,0.05,0.5,2,0.01,0,14.9146536099765,5.105,3.925,0.216695435345173,3.07074093818665,14.1433145095656,5.123,3.937,0.1308414503932,1.65700863599777,12.2189903160023," h="
