"date","site","plot","subplot","diversity","id","species","genus","family","growth_form","seed_source_short","tot_veg","herb_max","grass","fern","herbaceous","woody","open_ground","rock","leaflitter","leaflitter_dept","deadwood","moss","notes","survival","height","number_leaves","number_herb_damaged","percent_hmin","percent_hmax","number_fungal_damaged","percent_fungal","percent_fmin","percent_fmax","number_necrotic_damaged","percent_necrose","percent_nmin","percent_nmax","notes2","year","type","month","percent_herb","saplings","seedlings"
2024-05-26,"a","af21","af21-i",1,"351","clerodendrum cyrtophyllum","clerodendrum","lamiaceae","shrub/tree",NA,0.8,100,0.1,0.4,0.01,0.3,0.05,0,0.1,1,0.05,0,NA,"1",96,110,83,0.01,0.75,6,0.0545454545454545,0.01,0.35,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-26,"a","af21","af21-i",1,"757","eurya muricata","eurya","pentaphylacaceae","shrub/tree","II",0.8,100,0.1,0.4,0.01,0.3,0.05,0,0.1,1,0.05,0,NA,"1",62,51,6,0.01,0.1,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-26,"a","af21","af21-ii",1,"572","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.75,83,0.45,0.01,0.01,0.3,0,0,0.25,2,0,0,NA,"1",84,190,19,0.01,0.2,10,0.0526315789473684,0.01,0.2,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-26,"a","af21","af21-ii",1,"572","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.75,83,0.45,0.01,0.01,0.3,0,0,0.25,2,0,0,NA,"1",84,190,19,0.01,0.2,10,0.0526315789473684,0.01,0.2,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-26,"a","af21","af21-ii",1,"578","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.75,83,0.45,0.01,0.01,0.3,0,0,0.25,2,0,0,NA,"1",108,300,30,0.01,0.5,3,0.01,0.01,0.1,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-26,"a","af21","af21-ii",1,"578","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.75,83,0.45,0.01,0.01,0.3,0,0,0.25,2,0,0,NA,"1",108,300,30,0.01,0.5,3,0.01,0.01,0.1,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-26,"a","af21","af21-ii",1,"1377","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.75,83,0.45,0.01,0.01,0.3,0,0,0.25,2,0,0,NA,"1",40,29,2,0.05,0.1,3,0.103448275862069,0.05,0.2,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-26,"a","af21","af21-ii",1,"878","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II",0.75,83,0.45,0.01,0.01,0.3,0,0,0.25,2,0,0,NA,"1",47,400,4,0.05,0.15,4,0.01,0.05,0.1,0,0,NA,NA,"plant outside plot, reaching in",2024,NA,NA,NA,NA,NA
2024-05-26,"a","af21","af21-ii",1,"1996","rubus corchorifolius","rubus","rosaceae","shrub","EI",0.75,83,0.45,0.01,0.01,0.3,0,0,0.25,2,0,0,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"probably missed by paul",2024,NA,NA,NA,NA,NA
2024-05-26,"a","af21","af21-ii",1,"1837","recruit",NA,NA,NA,NA,0.75,83,0.45,0.01,0.01,0.3,0,0,0.25,2,0,0,NA,"n",61,5,3,0.05,0.35,4,0.8,0.1,0.4,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-26,"a","af21","af21-iii",1,"131","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.5,54,0.25,0.2,0.01,0.05,0.05,0,0.45,2,0,0,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-26,"a","af21","af21-iii",1,"131","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.5,54,0.25,0.2,0.01,0.05,0.05,0,0.45,2,0,0,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-26,"a","af21","af21-iii",1,"748","calicarpa dichotoma","calicarpa","lamiaceae","shrub/tree","EI",0.5,54,0.25,0.2,0.01,0.05,0.05,0,0.45,2,0,0,NA,"1",37,14,5,0.05,0.35,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-26,"a","af21","af21-iii",1,"470","dalbergia hupeana","dalbergia","fabaceae","tree","EI",0.5,54,0.25,0.2,0.01,0.05,0.05,0,0.45,2,0,0,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-26,"a","af21","af21-iii",1,"470","dalbergia hupeana","dalbergia","fabaceae","tree",NA,0.5,54,0.25,0.2,0.01,0.05,0.05,0,0.45,2,0,0,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-26,"a","af21","af21-iii",1,"695","eurya muricata","eurya","pentaphylacaceae","shrub/tree","II",0.5,54,0.25,0.2,0.01,0.05,0.05,0,0.45,2,0,0,NA,"1",43,91,18,0.01,0.5,4,0.043956043956044,0.01,0.15,0,0,NA,NA,"largely outside plot",2024,NA,NA,NA,NA,NA
2024-05-26,"a","af21","af21-iii",1,"695","eurya muricata","eurya","pentaphylacaceae","shrub/tree",NA,0.5,54,0.25,0.2,0.01,0.05,0.05,0,0.45,2,0,0,NA,"1",43,91,18,0.01,0.5,4,0.043956043956044,0.01,0.15,0,0,NA,NA,"largely outside plot",2024,NA,NA,NA,NA,NA
2024-05-26,"a","af21","af21-iv",1,"592","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.6,72,0.2,0.35,0,0.05,0,0,0.4,2,0,0,NA,"1",38,58,4,0.05,0.1,4,0.0689655172413793,0.05,0.2,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-26,"a","af21","af21-iv",1,"592","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.6,72,0.2,0.35,0,0.05,0,0,0.4,2,0,0,NA,"1",38,58,4,0.05,0.1,4,0.0689655172413793,0.05,0.2,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-26,"a","af21","af21-iv",1,"1417","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.6,72,0.2,0.35,0,0.05,0,0,0.4,2,0,0,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no notes or annotations?",2024,NA,NA,NA,NA,NA
2024-05-26,"a","af21","af21-iv",1,"714","eurya muricata","eurya","pentaphylacaceae","shrub/tree","II",0.6,72,0.2,0.35,0,0.05,0,0,0.4,2,0,0,NA,"1",40,100,5,0.05,0.1,5,0.05,0.01,0.05,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-26,"a","af21","af21-iv",1,"714","eurya muricata","eurya","pentaphylacaceae","shrub/tree",NA,0.6,72,0.2,0.35,0,0.05,0,0,0.4,2,0,0,NA,"1",40,100,5,0.05,0.1,5,0.05,0.01,0.05,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-26,"a","af21","af21-iv",1,"1715","recruit",NA,NA,NA,NA,0.6,72,0.2,0.35,0,0.05,0,0,0.4,2,0,0,NA,"n",42,65,4,0.01,0.3,0,0,NA,NA,0,0,NA,NA,"too big to be a recruit, %an shoot broken down, if ami it might be 1417",2024,NA,NA,NA,NA,NA
2024-05-23,"a","af27","af27-i",4,"850","buddleja lindleyana","buddleja","scrophulariaceae","shrub","EI",0.35,45,0.01,0.2,0.01,0.15,0.01,0,0.6,2,0.03,0.03,"cunninghamia","a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"a","af27","af27-i",4,"613","fraxinus insularis","fraxinus","oleaceae","tree","EI",0.35,45,0.01,0.2,0.01,0.15,0.01,0,0.6,2,0.03,0.03,"cunninghamia","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"label found on the ground, left there",2024,NA,NA,NA,NA,NA
2024-05-23,"a","af27","af27-ii",4,"262","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.7,88,0.01,0.45,0.01,0.25,0.25,0,0.01,1,0.02,0.03,NA,"1",86,110,22,0.01,0.5,3,0.0272727272727273,0.01,0.15,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"a","af27","af27-ii",4,"262","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.7,88,0.01,0.45,0.01,0.25,0.25,0,0.01,1,0.02,0.03,NA,"1",86,110,22,0.01,0.5,3,0.0272727272727273,0.01,0.15,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"a","af27","af27-ii",4,"573","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.7,88,0.01,0.45,0.01,0.25,0.25,0,0.01,1,0.02,0.03,NA,"1",37,67,17,0.01,0.5,3,0.0447761194029851,0.01,0.15,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"a","af27","af27-ii",4,"573","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.7,88,0.01,0.45,0.01,0.25,0.25,0,0.01,1,0.02,0.03,NA,"1",37,67,17,0.01,0.5,3,0.0447761194029851,0.01,0.15,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"a","af27","af27-iii",4,"1912","adinandra millettii",NA,NA,NA,NA,0.55,54,0.01,0.25,0.05,0.15,0.2,0,0.2,1,0.05,0.01,NA,"a",39,100,10,0.01,0.4,7,0.07,0.01,0.2,0,0,NA,NA,"new label? was 391",2024,NA,NA,NA,NA,NA
2024-05-23,"a","af27","af27-iii",4,"1008","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.55,54,0.01,0.25,0.05,0.15,0.2,0,0.2,1,0.05,0.01,NA,"1",44,150,30,0.01,0.33,6,0.04,0.01,0.2,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"a","af27","af27-iii",4,"1981","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.55,54,0.01,0.25,0.05,0.15,0.2,0,0.2,1,0.05,0.01,NA,"1",40,96,23,0.01,0.5,7,0.0729166666666667,0.01,0.5,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"a","af27","af27-iii",4,"294","eurya muricata","eurya","pentaphylacaceae","shrub/tree","II",0.55,54,0.01,0.25,0.05,0.15,0.2,0,0.2,1,0.05,0.01,NA,"1",73,130,43,0.01,0.25,6,0.0461538461538462,0.01,0.15,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"a","af27","af27-iii",4,"294","eurya muricata","eurya","pentaphylacaceae","shrub/tree",NA,0.55,54,0.01,0.25,0.05,0.15,0.2,0,0.2,1,0.05,0.01,NA,"1",73,130,43,0.01,0.25,6,0.0461538461538462,0.01,0.15,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"a","af27","af27-iii",4,"603","liquidambar formosana","liquidambar","altingiaceae","tree","II",0.55,54,0.01,0.25,0.05,0.15,0.2,0,0.2,1,0.05,0.01,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"largely outside plot - disregard?; 3b",2024,NA,NA,NA,NA,NA
2024-05-23,"a","af27","af27-iii",4,"603","liquidambar formosana","liquidambar","altingiaceae","tree",NA,0.55,54,0.01,0.25,0.05,0.15,0.2,0,0.2,1,0.05,0.01,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"largely outside plot - disregard?; 3b",2024,NA,NA,NA,NA,NA
2024-05-23,"a","af27","af27-iii",4,"1013","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II",0.55,54,0.01,0.25,0.05,0.15,0.2,0,0.2,1,0.05,0.01,NA,"1",134,450,45,0.01,0.25,5,0.0111111111111111,0.01,0.05,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"a","af27","af27-iv",4,"560","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.2,NA,0.01,0.05,0.01,0.15,0.1,0,0.55,2,0.05,0.1,NA,"1",51,100,12,0.01,0.33,7,0.07,0.1,0.33,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"a","af27","af27-iv",4,"560","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.2,NA,0.01,0.05,0.01,0.15,0.1,0,0.55,2,0.05,0.1,NA,"1",51,100,12,0.01,0.33,7,0.07,0.1,0.33,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"a","af27","af27-iv",4,"609","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.2,NA,0.01,0.05,0.01,0.15,0.1,0,0.55,2,0.05,0.1,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"a","af27","af27-iv",4,"609","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.2,NA,0.01,0.05,0.01,0.15,0.1,0,0.55,2,0.05,0.1,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"a","af27","af27-iv",4,"707","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.2,NA,0.01,0.05,0.01,0.15,0.1,0,0.55,2,0.05,0.1,NA,"1",49,150,8,0.01,0.4,3,0.02,0.01,0.05,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"a","af27","af27-iv",4,"707","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.2,NA,0.01,0.05,0.01,0.15,0.1,0,0.55,2,0.05,0.1,NA,"1",49,150,8,0.01,0.4,3,0.02,0.01,0.05,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-23,"a","af27","af27-iv",4,"1024","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.2,NA,0.01,0.05,0.01,0.15,0.1,0,0.55,2,0.05,0.1,NA,"si",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"same individual as 707",2024,NA,NA,NA,NA,NA
2024-05-23,"a","af27","af27-iv",4,"831","liquidambar formosana","liquidambar","altingiaceae","tree","II",0.2,NA,0.01,0.05,0.01,0.15,0.1,0,0.55,2,0.05,0.1,NA,"1",34,23,10,0.01,0.5,9,0.391304347826087,0.01,0.05,0,0,NA,NA,"additional label 801 largely outside plot - disregard?",2024,NA,NA,NA,NA,NA
2024-05-23,"a","af27","af27-iv",4,"831","liquidambar formosana","liquidambar","altingiaceae","tree",NA,0.2,NA,0.01,0.05,0.01,0.15,0.1,0,0.55,2,0.05,0.1,NA,"1",34,23,10,0.01,0.5,9,0.391304347826087,0.01,0.05,0,0,NA,NA,"additional label 801 largely outside plot - disregard?",2024,NA,NA,NA,NA,NA
2024-05-23,"a","af27","af27-iv",4,"1699","recruit",NA,NA,NA,NA,0.2,NA,0.01,0.05,0.01,0.15,0.1,0,0.55,2,0.05,0.1,NA,"n",30,20,8,0.01,0.15,0,0,NA,NA,0,0,NA,NA,"too big to be a recrut, was exactly at plot border",2024,NA,NA,NA,NA,NA
2024-05-29,"a","ag24","ag24-i",1,"317","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.85,60,0,0.8,0.05,0,0.05,0,0.05,3,0,0.05,NA,"1",74,120,18,0.01,0.25,6,0.05,0.01,0.1,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-29,"a","ag24","ag24-i",1,"317","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.85,60,0,0.8,0.05,0,0.05,0,0.05,3,0,0.05,NA,"1",74,120,18,0.01,0.25,6,0.05,0.01,0.1,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-29,"a","ag24","ag24-ii",1,"857","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.75,90,0,0.5,0.25,0,0.1,0,0.15,3,0,0.01,NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-29,"a","ag24","ag24-ii",1,"162","adinandra millettii",NA,NA,NA,NA,0.75,90,0,0.5,0.25,0,0.1,0,0.15,3,0,0.01,NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"absent, may have been in ag24-ii,",2024,NA,NA,NA,NA,NA
2024-05-29,"a","ag24","ag24-ii",1,"1596","recruit",NA,NA,NA,NA,0.75,90,0,0.5,0.25,0,0.1,0,0.15,3,0,0.01,NA,"n",51,25,3,0.01,0.05,1,0.04,1,1,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-29,"a","ag24","ag24-ii",1,"1656","recruit",NA,NA,NA,NA,0.75,90,0,0.5,0.25,0,0.1,0,0.15,3,0,0.01,NA,"n",31,16,6,0.1,0.2,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-29,"a","ag24","ag24-ii",1,"1510","recruit",NA,NA,NA,NA,0.75,90,0,0.5,0.25,0,0.1,0,0.15,3,0,0.01,NA,"n",25,100,65,0.01,0.15,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-29,NA,"ag24","ag24-iii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"couldn’t find",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-29,NA,"ag24","ag24-iv",NA,NA,NA,NA,NA,NA,NA,0.45,105,0.15,0.25,0.05,0,0.3,0,0.25,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-i",2,"381","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.25,91,0.01,0,0.05,0.2,0.01,0.03,0.7,2,0.01,0,NA,"1",91,120,40,0.01,0.5,6,0.05,0.01,0.1,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-i",2,"381","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.25,91,0.01,0,0.05,0.2,0.01,0.03,0.7,2,0.01,0,NA,"1",91,120,40,0.01,0.5,6,0.05,0.01,0.1,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-i",2,"706","calicarpa rubella","calicarpa","lamiaceae","shrub/tree","EI",0.25,91,0.01,0,0.05,0.2,0.01,0.03,0.7,2,0.01,0,NA,"1",60,50,6,0.01,0.5,3,0.06,0.05,0.4,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-i",2,"706","calicarpa rubella","calicarpa","lamiaceae","shrub/tree",NA,0.25,91,0.01,0,0.05,0.2,0.01,0.03,0.7,2,0.01,0,NA,"1",60,50,6,0.01,0.5,3,0.06,0.05,0.4,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-i",2,"1041","calicarpa rubella","calicarpa","lamiaceae","shrub/tree","EI",0.25,91,0.01,0,0.05,0.2,0.01,0.03,0.7,2,0.01,0,NA,"1",36,8,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-i",2,"460","euscaphis japonica","euscaphis","staphyleaceae","shrub/tree","EI",0.25,91,0.01,0,0.05,0.2,0.01,0.03,0.7,2,0.01,0,NA,"1",117,60,30,0.01,0.25,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-i",2,"460","euscaphis japonica","euscaphis","staphyleaceae","shrub/tree",NA,0.25,91,0.01,0,0.05,0.2,0.01,0.03,0.7,2,0.01,0,NA,"1",117,60,30,0.01,0.25,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-i",2,"1540","recruit",NA,NA,NA,NA,0.25,91,0.01,0,0.05,0.2,0.01,0.03,0.7,2,0.01,0,NA,"n",23,5,2,0.05,0.2,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-ii",2,"591","euonymus myrianthus","euonymus","celastraceae","shrub/tree","II",0.33,115,0,0.2,0.1,0.01,0.01,0.05,0.6,2,0.01,0.02,NA,"1",26,9,4,0.02,0.1,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-ii",2,"591","euonymus myrianthus","euonymus","celastraceae","shrub/tree",NA,0.33,115,0,0.2,0.1,0.01,0.01,0.05,0.6,2,0.01,0.02,NA,"1",26,9,4,0.02,0.1,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-ii",2,"341","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II",0.33,115,0,0.2,0.1,0.01,0.01,0.05,0.6,2,0.01,0.02,NA,"1",117,500,50,0.01,0.5,10,0.02,0.01,0.2,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-ii",2,"341","loropetalum chinense","loropetalum","hamamelidaceae","shrub",NA,0.33,115,0,0.2,0.1,0.01,0.01,0.05,0.6,2,0.01,0.02,NA,"1",117,500,50,0.01,0.5,10,0.02,0.01,0.2,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-ii",2,"764","melia azedarach","melia","meliaceae","tree","II",0.33,115,0,0.2,0.1,0.01,0.01,0.05,0.6,2,0.01,0.02,NA,"1",59,35,4,0.05,0.25,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-ii",2,"89","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP",0.33,115,0,0.2,0.1,0.01,0.01,0.05,0.6,2,0.01,0.02,NA,"x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plant cearly outside plot",2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-ii",2,"89","rhododendron simsii","rhododendron","ericaceae","shrub/tree",NA,0.33,115,0,0.2,0.1,0.01,0.01,0.05,0.6,2,0.01,0.02,NA,"x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plant cearly outside plot",2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-iii",2,"634","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.5,58,0.25,0.01,0.01,0.25,0,0.05,0.4,2,0.01,0.05,NA,"1",73,350,115,0.01,0.33,11,0.0314285714285714,0.02,0.2,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-iii",2,"634","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.5,58,0.25,0.01,0.01,0.25,0,0.05,0.4,2,0.01,0.05,NA,"1",73,350,115,0.01,0.33,11,0.0314285714285714,0.02,0.2,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-iii",2,"644","eurya muricata","eurya","pentaphylacaceae","shrub/tree","II",0.5,58,0.25,0.01,0.01,0.25,0,0.05,0.4,2,0.01,0.05,NA,"1",42,180,36,0.01,0.15,13,0.0722222222222222,0.02,0.33,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-iii",2,"644","eurya muricata","eurya","pentaphylacaceae","shrub/tree",NA,0.5,58,0.25,0.01,0.01,0.25,0,0.05,0.4,2,0.01,0.05,NA,"1",42,180,36,0.01,0.15,13,0.0722222222222222,0.02,0.33,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-iii",2,"1020","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II",0.5,58,0.25,0.01,0.01,0.25,0,0.05,0.4,2,0.01,0.05,NA,"1",30,22,5,0.01,0.2,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-iii",2,"1018","melia azedarach","melia","meliaceae","tree","II",0.5,58,0.25,0.01,0.01,0.25,0,0.05,0.4,2,0.01,0.05,NA,"1",10,7,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-iii",2,"1071","melia azedarach","melia","meliaceae","tree","II",0.5,58,0.25,0.01,0.01,0.25,0,0.05,0.4,2,0.01,0.05,NA,"1",14,6,1,1,1,0,0,NA,NA,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-iv",2,"617","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.55,95,0,0.05,0.3,0.2,0.01,0.05,0.5,2,0.01,0,NA,"1",45,71,14,0.01,0.3,5,0.0704225352112676,0.01,0.05,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-iv",2,"617","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.55,95,0,0.05,0.3,0.2,0.01,0.05,0.5,2,0.01,0,NA,"1",45,71,14,0.01,0.3,5,0.0704225352112676,0.01,0.05,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-iv",2,"626","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.55,95,0,0.05,0.3,0.2,0.01,0.05,0.5,2,0.01,0,NA,"1",51,150,15,0.02,0.2,8,0.0533333333333333,0.01,0.1,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-iv",2,"626","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.55,95,0,0.05,0.3,0.2,0.01,0.05,0.5,2,0.01,0,NA,"1",51,150,15,0.02,0.2,8,0.0533333333333333,0.01,0.1,0,0,NA,NA,NA,2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-iv",2,"693","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",0.55,95,0,0.05,0.3,0.2,0.01,0.05,0.5,2,0.01,0,NA,"1",43,38,14,0.01,0.5,5,0.131578947368421,0.05,0.1,0,0,NA,NA,"h+, l+",2024,NA,NA,NA,NA,NA
2024-05-20,"a","ah31","ah31-iv",2,"693","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree",NA,0.55,95,0,0.05,0.3,0.2,0.01,0.05,0.5,2,0.01,0,NA,"1",43,38,14,0.01,0.5,5,0.131578947368421,0.05,0.1,0,0,NA,NA,"h+, l+",2024,NA,NA,NA,NA,NA
