"","date","site","plot","subplot","diversity","id","species","genus","family","growth_form","seed_source_short","type","survival","height","number_leaves","number_herb_damaged","number_fungal_damaged","number_necrotic_damaged","percent_hmin","percent_hmax","percent_fmin","percent_fmax","percent_nmin","percent_nmax","month","year","percent_herb","percent_necrose","percent_fungal","notes"
"114",2023-09-10,"a","ai12","ai12-iii",1,"385","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",69,180,36,30,0,0.01,0.15,0.01,0.05,NA,NA,9,2023,0.2,0,0.166666666666667,"6; external invader"
"115",2023-09-10,"a","ai12","ai12-iii",1,"587","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",87,46,2,0,0,0.01,0.05,NA,NA,NA,NA,9,2023,0.0434782608695652,0,0,"partially in plot; external invader"
"116",2023-09-10,"a","ai12","ai12-iii",1,"639","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",58,180,36,18,24,0.01,0.1,0.01,0.2,0.01,0.1,9,2023,0.2,0.133333333333333,0.1,"6; external invader"
"117",2023-09-10,"a","ai12","ai12-iv",1,"753","quercus serrata","quercus","fagaceae","tree","II","sapling","1",19,15,8,0,0,0.01,0.2,NA,NA,NA,NA,9,2023,0.533333333333333,0,0,"internal invader"
"118",2023-09-10,"a","ai12","ai12-iv",1,"837","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",38,39,2,4,0,0.01,0.01,0.3,0.5,NA,NA,9,2023,0.0512820512820513,0,0.102564102564103,"39 ip; external invader"
"119",2023-09-10,"a","ai27","ai27-ii",2,"130","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II","sapling","1",63,100,30,0,10,0.01,0.2,NA,NA,0.05,0.2,9,2023,0.3,0.1,0,"3; internal invader"
"120",2023-09-10,"a","ai27","ai27-ii",2,"321","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II","sapling","1",51,120,4,0,8,0.05,0.05,NA,NA,0.2,0.3,9,2023,0.0333333333333333,0.0666666666666667,0,"4; internal invader"
"121",2023-09-10,"a","ai27","ai27-ii",2,"651","rhododendron simsii","rhododendron","ericaceae","shrub/tree","ASP","sapling","1",18,40,5,6,0,0.01,0.4,0.01,0.1,NA,NA,9,2023,0.125,0,0.15,"planted, but not at this site"
"122",2023-09-10,"a","ai27","ai27-ii",2,"705","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",41,74,3,0,4,0.01,0.1,NA,NA,0.01,0.05,9,2023,0.0405405405405405,0.0540540540540541,0,"external invader"
"123",2023-09-10,"a","ai27","ai27-iii",2,"208","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",26,55,15,0,21,0.01,0.5,NA,NA,0.01,0.2,9,2023,0.272727272727273,0.381818181818182,0,"external invader"
"124",2023-09-10,"a","ai27","ai27-iii",2,"257","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",42,53,4,0,1,0.01,0.2,NA,NA,0.01,0.01,9,2023,0.0754716981132075,0.0188679245283019,0,"external invader"
"125",2023-09-10,"a","ai27","ai27-iii",2,"482","castanea henryi","castanea","fagaceae","tree","II","sapling","r",94,240,168,8,0,0.05,0.6,0.03,0.03,NA,NA,9,2023,0.7,0,0.0333333333333333,"8; internal invader"
"126",2023-09-10,"a","ai27","ai27-iii",2,"59","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II","sapling","1",81,210,35,14,0,0.01,0.3,0.01,0.05,NA,NA,9,2023,0.166666666666667,0,0.0666666666666667,"7; internal invader"
"127",2023-09-10,"a","ai27","ai27-iii",2,"602","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",42,42,2,0,1,0.05,0.05,NA,NA,0.01,0.01,9,2023,0.0476190476190476,0.0238095238095238,0,"external invader"
"128",2023-09-10,"a","ai27","ai27-iii",2,"659","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II","sapling","1",73,420,98,0,0,0.05,0.5,NA,NA,NA,NA,9,2023,0.233333333333333,0,0,"14; internal invader"
"129",2023-09-10,"a","ai27","ai27-iv",2,"198","eurya muricata","eurya","pentaphylacaceae","shrub/tree","II","sapling","1",57,120,12,0,12,0.05,0.2,NA,NA,0.01,0.05,9,2023,0.1,0.1,0,"4; internal invader"
"130",2023-09-10,"a","ai27","ai27-iv",2,"661","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",51,120,32,0,8,0.01,0.05,NA,NA,0.05,0.2,9,2023,0.266666666666667,0.0666666666666667,0,"4; external invader"
"131",2023-09-10,"a","ai28","ai28-i",1,"213","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI",NA,"x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2023,NA,NA,NA,"same individual as 472; external invader"
"132",2023-09-10,"a","ai28","ai28-i",1,"472","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",72,150,25,0,20,0.01,0.3,NA,NA,0.05,0.05,9,2023,0.166666666666667,0.133333333333333,0,"5; external invader"
"133",2023-09-10,"a","ai28","ai28-i",1,"607","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","n",19,6,0,0,0,NA,NA,NA,NA,NA,NA,9,2023,0,0,0,"external invader"
"134",2023-09-10,"a","ai28","ai28-i",1,"863","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","n",24,12,0,0,0,NA,NA,NA,NA,NA,NA,9,2023,0,0,0,"external invader"
"135",2023-09-10,"a","ai28","ai28-i",1,"875","loropetalum chinense","loropetalum","hamamelidaceae","shrub","II","sapling","n",67,100,7,0,10,0.01,0.05,NA,NA,0.01,0.9,9,2023,0.07,0.1,0,"3; internal invader"
"136",2023-09-10,"a","ai28","ai28-ii",1,"255","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",33,70,3,0,7,0.01,0.1,NA,NA,0.01,0.2,9,2023,0.0428571428571429,0.1,0,"external invader"
"137",2023-09-10,"a","ai28","ai28-ii",1,"891","eurya muricata","eurya","pentaphylacaceae","shrub/tree","II","seedling","n",13,9,1,0,0,0.4,0.4,NA,NA,NA,NA,9,2023,0.111111111111111,0,0,"internal invader"
"138",2023-09-15,"a","al22","al22-ii",16,"1727","ardisia crenata","ardisia","primulaceae","shrub","II","seedling","n",7,4,0,0,0,NA,NA,NA,NA,NA,NA,9,2023,0,0,0,"internal invader"
"139",2023-09-15,"b","bq17","bq17-i",8,"273","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",31,19,3,0,2,0.01,0.05,NA,NA,0.01,0.05,9,2023,0.157894736842105,0.105263157894737,0,"internal invader"
"140",2023-09-15,"b","bq17","bq17-i",8,"673","manglietia fordiana","manglietia","magnoliaceae","tree","R","sapling","1",36,26,4,0,1,0.05,0.15,NA,NA,0.03,0.03,9,2023,0.153846153846154,0.0384615384615385,0,"regeneration"
"141",2023-09-15,"b","bq17","bq17-i",8,"777","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",44,32,1,0,2,0.1,0.1,NA,NA,0.01,0.01,9,2023,0.03125,0.0625,0,"planted, but not at this site"
"142",2023-09-15,"b","bq17","bq17-i",8,"789","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",47,35,1,0,4,0.03,0.03,NA,NA,0.01,0.05,9,2023,0.0285714285714286,0.114285714285714,0,"internal invader"
"143",2023-09-15,"b","bq17","bq17-i",8,"800","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",42,26,3,0,2,0.01,0.01,NA,NA,0.01,0.2,9,2023,0.115384615384615,0.0769230769230769,0,"planted, but not at this site"
"144",2023-09-15,"b","bq17","bq17-i",8,"804","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",43,19,3,0,2,0.03,0.05,NA,NA,0.03,0.1,9,2023,0.157894736842105,0.105263157894737,0,"internal invader"
"145",2023-09-15,"b","bq17","bq17-i",8,"865","itea omeiensis","itea","iteaceae","shrub","II","seedling","n",10,11,1,0,0,0.01,0.01,NA,NA,NA,NA,9,2023,0.0909090909090909,0,0,"internal invader"
"146",2023-09-15,"b","bq17","bq17-i.o",8,"608","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",37,10,1,0,1,0.1,0.1,NA,NA,0.03,0.03,9,2023,0.1,0.1,0,"internal invader"
"147",2023-09-15,"b","bq17","bq17-i.o",8,"761","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",48,58,9,0,0,0.1,0.5,NA,NA,NA,NA,9,2023,0.155172413793103,0,0,"external invader"
"148",2023-09-15,"b","bq17","bq17-i.o",8,"798","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",42,39,2,0,0,0.01,0.1,NA,NA,NA,NA,9,2023,0.0512820512820513,0,0,"internal invader"
"149",2023-09-15,"b","bq17","bq17-i.o",8,"821","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",39,20,4,0,3,0.05,0.3,NA,NA,0.05,0.1,9,2023,0.2,0.15,0,"internal invader"
"150",2023-09-15,"b","bq17","bq17-i.o",8,"856","itea omeiensis","itea","iteaceae","shrub","II","sapling","n",47,20,0,0,0,NA,NA,NA,NA,NA,NA,9,2023,0,0,0,"internal invader"
"151",2023-09-15,"b","bq17","bq17-ii",8,"267","camellia japonica","camellia","theaceae","shrub/tree","EI","sapling","1",41,78,2,0,5,0.01,0.01,NA,NA,0.01,0.05,9,2023,0.0256410256410256,0.0641025641025641,0,"external invader"
"152",2023-09-15,"b","bq17","bq17-ii.o",8,"685","actinidia polygama","actinidia","actinidiaceae","liana","EI","sapling","1",57,10,9,9,0,0.01,0.05,0.01,0.05,NA,NA,9,2023,0.9,0,0.9,"10 leaves ip; external invader"
"153",2023-09-15,"b","bq17","bq17-ii.o",8,"733","smilax china","smilax","smilacaceae","shrub/liana","EI","sapling","l",40,23,4,0,0,0.01,0.15,NA,NA,NA,NA,9,2023,0.173913043478261,0,0,"external invader"
"154",2023-09-15,"b","bq17","bq17-iii",8,"337","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",54,120,12,0,12,0.01,0.1,NA,NA,0.01,0.05,9,2023,0.1,0.1,0,"4; planted, but not at this site"
"155",2023-09-15,"b","bq17","bq17-iv",8,"375","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",47,120,20,0,0,0.05,0.1,NA,NA,NA,NA,9,2023,0.166666666666667,0,0,"4; planted, but not at this site"
"156",2023-09-15,"b","bq17","bq17-iv",8,"672","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",41,100,10,0,0,0.01,0.05,NA,NA,NA,NA,9,2023,0.1,0,0,"3; internal invader"
"157",2023-09-15,"b","bq17","bq17-iv",8,"741","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",70,86,3,0,0,0.05,0.2,NA,NA,NA,NA,9,2023,0.0348837209302326,0,0,"planted, but not at this site"
"158",2023-09-15,"b","bq17","bq17-iv",8,"808","premna microphylla","premna","lamiaceae","shrub/tree","EI","sapling","1",41,39,2,0,0,0.01,0.01,NA,NA,NA,NA,9,2023,0.0512820512820513,0,0,"external invader"
"159",2023-09-15,"b","bq17","bq17-iv",8,"913","premna microphylla","premna","lamiaceae","shrub/tree","EI","sapling","1",42,49,6,0,0,0.15,0.2,NA,NA,NA,NA,9,2023,0.122448979591837,0,0,"was 753; external invader"
"160",2023-09-15,"b","bq17","bq17-iv.o",8,"618","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",58,150,45,0,0,0.1,0.4,NA,NA,NA,NA,9,2023,0.3,0,0,"5; external invader"
"161",2023-09-15,"b","bq17","bq17-iv.o",8,"711","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",184,300,190,100,0,0.05,0.2,0.05,0.2,NA,NA,9,2023,0.633333333333333,0,0.333333333333333,"10; external invader"
"162",2023-09-15,"b","bq17","bq17-iv.o",8,"742","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",138,240,112,24,0,0.05,0.5,0.05,0.5,NA,NA,9,2023,0.466666666666667,0,0.1,"8; external invader"
"163",2023-09-15,"b","bq17","bq17-iv.o",8,"951","smilax china","smilax","smilacaceae","shrub/liana","EI","sapling","l",26,13,2,0,0,0.01,0.01,NA,NA,NA,NA,9,2023,0.153846153846154,0,0,"external invader"
"164",2023-09-15,"b","bq17","bq17-iv.o",8,"955","smilax china","smilax","smilacaceae","shrub/liana","EI","sapling","l",73,120,48,0,0,0.1,0.3,NA,NA,NA,NA,9,2023,0.4,0,0,"4; external invader"
"165",2023-09-15,"b","bu16","bu16- iv",1,"366","loropetalum chinense","loropetalum","hamamelidaceae","shrub","ASP","sapling","1",111,240,88,0,16,0.05,0.3,NA,NA,0.03,0.03,9,2023,0.366666666666667,0.0666666666666667,0,"8; planted, but not at this site"
"166",2023-09-15,"b","bu16","bu16-i",1,"111","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",30,47,0,0,0,NA,NA,NA,NA,NA,NA,9,2023,0,0,0,"external invader"
"167",2023-09-15,"b","bu16","bu16-i",1,"144","osmanthus fragrans","osmanthus","oleaceae","shrub/tree","EI","sapling","1",52,24,0,0,2,NA,NA,NA,NA,0.3,0.5,9,2023,0,0.0833333333333333,0,"external invader"
"168",2023-09-15,"b","bu16","bu16-i",1,"243","ilex ficoidea","ilex","aquifoliaceae","shrub/tree","EI","sapling","1",50,33,2,0,0,0.01,0.5,NA,NA,NA,NA,9,2023,0.0606060606060606,0,0,"external invader"
"169",2023-09-15,"b","bu16","bu16-i",1,"704","ilex ficoidea","ilex","aquifoliaceae","shrub/tree","EI","sapling","1",57,100,3,0,7,0.01,0.01,NA,NA,0.01,0.03,9,2023,0.03,0.07,0,"3; external invader"
"170",2023-09-15,"b","bu16","bu16-i",1,"802","lithocarpus glaber","lithocarpus","fagaceae","tree","II","sapling","1",77,65,19,0,0,0.01,0.15,NA,NA,NA,NA,9,2023,0.292307692307692,0,0,"internal invader"
"171",2023-09-15,"b","bu16","bu16-i",1,"88","ilex ficoidea","ilex","aquifoliaceae","shrub/tree",NA,NA,"x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2023,NA,NA,NA,"same individual as 704; NA"
"172",2023-09-15,"b","bu16","bu16-i",1,"909","smilax china","smilax","smilacaceae","shrub/liana","EI","sapling","l",103,20,4,0,0,0.03,0.1,NA,NA,NA,NA,9,2023,0.2,0,0,"external invader"
"173",2023-09-15,"b","bu16","bu16-i",1,"911","osmanthus fragrans","osmanthus","oleaceae","shrub/tree","EI","sapling","n",60,16,0,0,7,NA,NA,NA,NA,0.05,0.1,9,2023,0,0.4375,0,"external invader"
"174",2023-09-15,"b","bu16","bu16-iii",1,"225","manglietia fordiana","manglietia","magnoliaceae","tree","II","sapling","1",16,6,1,0,0,0.45,0.45,NA,NA,NA,NA,9,2023,0.166666666666667,0,0,"internal invader"
"175",2023-09-15,"b","bu16","bu16-iii",1,"669","manglietia fordiana","manglietia","magnoliaceae","tree","II",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2023,NA,NA,NA,"internal invader"
"176",2023-09-15,"b","bu16","bu16-iv",1,"226","loropetalum chinense","loropetalum","hamamelidaceae","shrub","ASP",NA,"x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2023,NA,NA,NA,"same ijdividual as 366; planted, but not at this site"
"177",2023-09-15,"b","bu16","bu16-iv",1,"425","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",56,100,0,0,33,NA,NA,NA,NA,0.01,0.1,9,2023,0,0.33,0,"3; planted, but not at this site"
"178",2023-09-15,"b","bu16","bu16-iv",1,"865","buddleja lindleyana","buddleja","scrophulariaceae","shrub","EI","sapling","n",46,120,0,0,0,NA,NA,NA,NA,NA,NA,9,2023,0,0,0,"4; external invader"
"179",2023-09-15,"b","bu16","bu16-iv",1,"956","buddleja lindleyana","buddleja","scrophulariaceae","shrub","EI","sapling","n",41,63,0,0,0,NA,NA,NA,NA,NA,NA,9,2023,0,0,0,"external invader"
"180",2023-09-15,"b","bv15","bv15-i",2,"430","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",39,120,0,0,0,NA,NA,NA,NA,NA,NA,9,2023,0,0,0,"4; external invader"
"181",2023-09-15,"b","bv15","bv15-ii",2,"252","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",50,77,5,12,0,0.01,0.03,0.01,0.1,NA,NA,9,2023,0.0649350649350649,0,0.155844155844156,"external invader"
"182",2023-09-15,"b","bv15","bv15-ii",2,"261","alniphyllum fortunei","alniphyllum","styracaceae","tree","II",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2023,NA,NA,NA,"presumed id, absent in sep 23; internal invader"
"183",2023-09-15,"b","bv15","bv15-ii",2,"323","itea omeiensis","itea","iteaceae","shrub","II","seedling","1",13,42,2,0,0,0.01,0.05,NA,NA,NA,NA,9,2023,0.0476190476190476,0,0,"doube label 393; internal invader"
"184",2023-09-15,"b","bv15","bv15-ii",2,"436","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",45,31,0,0,0,NA,NA,NA,NA,NA,NA,9,2023,0,0,0,"internal invader"
"185",2023-09-15,"b","bv15","bv15-ii",2,"476","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",52,35,0,0,6,NA,NA,NA,NA,0.01,0.03,9,2023,0,0.171428571428571,0,"internal invader"
"186",2023-09-15,"b","bv15","bv15-ii",2,"54","camellia fraterna","camellia","theaceae","shrub/tree","EI","sapling","1",71,76,5,4,0,0.05,0.5,0.01,0.05,NA,NA,9,2023,0.0657894736842105,0,0.0526315789473684,"external invader"
"187",2023-09-15,"b","bv15","bv15-ii",2,"662","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",46,100,7,27,0,0.01,0.01,0.01,0.05,NA,NA,9,2023,0.07,0,0.27,"3; external invader"
"188",2023-09-15,"b","bv15","bv15-ii",2,"838","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",44,17,0,0,0,NA,NA,NA,NA,NA,NA,9,2023,0,0,0,"internal invader"
"189",2023-09-15,"b","bv15","bv15-iii",2,"239","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",90,210,70,14,0,0.1,0.4,0.2,0.99,NA,NA,9,2023,0.333333333333333,0,0.0666666666666667,"7; external invader"
"190",2023-09-15,"b","bv15","bv15-iii",2,"334","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",59,180,30,0,0,0.01,0.2,NA,NA,NA,NA,9,2023,0.166666666666667,0,0,"6; planted, but not at this site"
"191",2023-09-15,"b","bv15","bv15-iii",2,"605","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",55,12,0,0,0,NA,NA,NA,NA,NA,NA,9,2023,0,0,0,"internal invader"
"192",2023-09-15,"b","bv15","bv15-iii",2,"68","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP",NA,"si",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2023,NA,NA,NA,"same individual as 334; planted, but not at this site"
"193",2023-09-15,"b","bv15","bv15-iii",2,"900","smilax china","smilax","smilacaceae","shrub/liana","EI","sapling","l",39,10,5,1,0,0.05,0.2,0.1,0.1,NA,NA,9,2023,0.5,0,0.1,"external invader"
"194",2023-09-15,"b","bv15","bv15-iv",2,"390","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",81,240,8,40,0,0.15,0.15,0.05,0.05,NA,NA,9,2023,0.0333333333333333,0,0.166666666666667,"8; planted, but not at this site"
"195",2023-09-15,"b","bv15","bv15-iv",2,"713","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","1",52,150,10,10,0,0.01,0.01,0.01,0.01,NA,NA,9,2023,0.0666666666666667,0,0.0666666666666667,"5; planted, but not at this site"
"196",2023-09-16,"b","bm22","bm22-i",4,"109","itea omeiensis","itea","iteaceae","shrub","II","sapling","1",20,5,4,0,0,0.01,0.1,NA,NA,NA,NA,9,2023,0.8,0,0,"internal invader"
"197",2023-09-16,"b","bm22","bm22-i",4,"11","crataegus cuneata","crataegus","rosaceae","shrub/tree","EI",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2023,NA,NA,NA,"external invader"
"198",2023-09-16,"b","bm22","bm22-i",4,"145","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",74,100,20,0,0,0.01,0.05,NA,NA,NA,NA,9,2023,0.2,0,0,"3; external invader"
"199",2023-09-16,"b","bm22","bm22-i",4,"151","osmanthus fragrans","osmanthus","oleaceae","shrub/tree","EI","sapling","n",19,5,4,0,0,0.01,0.05,NA,NA,NA,NA,9,2023,0.8,0,0,"might be 751; external invader"
"200",2023-09-16,"b","bm22","bm22-i",4,"155","crataegus cuneata","crataegus","rosaceae","shrub/tree","EI","seedling","1",8,5,0,0,0,NA,NA,NA,NA,NA,NA,9,2023,0,0,0,"external invader"
"201",2023-09-16,"b","bm22","bm22-i",4,"171","crataegus cuneata","crataegus","rosaceae","shrub/tree","EI","sapling","1",16,31,4,0,7,0.01,0.1,NA,NA,0.01,0.1,9,2023,0.129032258064516,0.225806451612903,0,"external invader"
"202",2023-09-16,"b","bm22","bm22-i",4,"18","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",43,120,91,0,32,0.01,0.1,NA,NA,0.01,0.05,9,2023,0.758333333333333,0.266666666666667,0,"4; external invader"
"203",2023-09-16,"b","bm22","bm22-i",4,"193","unknown sp.","unknown","unknown","unknown",NA,NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2023,NA,NA,NA,NA
"204",2023-09-16,"b","bm22","bm22-i",4,"195","premna microphylla","premna","lamiaceae","shrub/tree","EI","sapling","1",42,14,3,5,0,0.2,0.5,0.01,0.15,NA,NA,9,2023,0.214285714285714,0,0.357142857142857,"external invader"
"205",2023-09-16,"b","bm22","bm22-i",4,"39","crataegus cuneata","crataegus","rosaceae","shrub/tree","EI",NA,"a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2023,NA,NA,NA,"external invader"
"206",2023-09-16,"b","bm22","bm22-i",4,"665","eurya muricata","eurya","pentaphylacaceae","shrub/tree","ASP","sapling","n",46,50,6,1,0,0.05,0.2,0.05,0.05,NA,NA,9,2023,0.12,0,0.02,"planted, but not at this site"
"207",2023-09-16,"b","bm22","bm22-i",4,"881","crataegus cuneata","crataegus","rosaceae","shrub/tree","EI","sapling","n",17,37,1,4,0,0.01,0.01,0.01,0.2,NA,NA,9,2023,0.027027027027027,0,0.108108108108108,"external invader"
"208",2023-09-16,"b","bm22","bm22-ii",4,"194","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",41,150,145,0,95,0.01,0.8,NA,NA,0.01,0.1,9,2023,0.966666666666667,0.633333333333333,0,"5; external invader"
"209",2023-09-16,"b","bm22","bm22-ii",4,"45","smilax glabra","smilax","smilacaceae","shrub/liana","EI","sapling","1",64,14,3,5,0,0.01,0.01,0.05,0.2,NA,NA,9,2023,0.214285714285714,0,0.357142857142857,"external invader"
"210",2023-09-16,"b","bm22","bm22-iii",4,"127","smilax glabra","smilax","smilacaceae","shrub/liana","EI","sapling","1",61,16,1,1,0,0.1,0.1,0.1,0.1,NA,NA,9,2023,0.0625,0,0.0625,"external invader"
"211",2023-09-16,"b","bm22","bm22-iii",4,"156","schoepfia jasminodora","schoepfia","schoepfiaceae","shrub/tree","EI",NA,"d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2023,NA,NA,NA,"presumed id. based on 20; external invader"
"212",2023-09-16,"b","bm22","bm22-iii",4,"20","schoepfia jasminodora","schoepfia","schoepfiaceae","shrub/tree","EI","seedling","1",6,5,1,0,0,0.01,0.01,NA,NA,NA,NA,9,2023,0.2,0,0,"external invader"
"213",2023-09-16,"b","bm22","bm22-iii",4,"202","schoepfia jasminodora","schoepfia","schoepfiaceae","shrub/tree","EI","seedling","1",9,10,0,3,0,NA,NA,0.01,0.05,NA,NA,9,2023,0,0,0.3,"external invader"
"214",2023-09-16,"b","bm22","bm22-iii",4,"37","alniphyllum fortunei","alniphyllum","styracaceae","tree","R","sapling","1",27,43,14,35,0,0.05,0.1,0.05,0.4,NA,NA,9,2023,0.325581395348837,0,0.813953488372093,"regeneration"
"215",2023-09-16,"b","bm22","bm22-iv",4,"152","adinandra millettii","adinandra","pentaphylacaceae","shrub/tree","EI","sapling","1",23,28,8,7,0,0.05,0.2,0.01,0.1,NA,NA,9,2023,0.285714285714286,0,0.25,"external invader"
"216",2023-09-16,"b","bm22","bm22-iv",4,"166","smilax glabra","smilax","smilacaceae","shrub/liana","EI","sapling","l",84,11,2,4,0,0.01,0.2,0.01,0.05,NA,NA,9,2023,0.181818181818182,0,0.363636363636364,"external invader"
